ProductKey;ProductCode;ProductName;Manufacturer;Brand;Color;UnitCost;UnitPrice;Subcategory;Category
281;203090;Contoso Home Theater System 7.1 Channel M1700 Brown;Contoso, Ltd;Contoso;Brown;294,54;889;Home Theater System;TV and Video
282;203091;Contoso Home Theater System 4.1 Channel M1400 Brown;Contoso, Ltd;Contoso;Brown;208,52;409;Home Theater System;TV and Video
283;203092;Contoso Home Theater System 5.1 Channel M1500 Brown;Contoso, Ltd;Contoso;Brown;197,28;429;Home Theater System;TV and Video
284;203093;Contoso Home Theater System 5.1 Channel M1510 Brown;Contoso, Ltd;Contoso;Brown;224,87;489;Home Theater System;TV and Video
285;203094;Contoso Home Theater System 4.1 Channel M1410 Brown;Contoso, Ltd;Contoso;Brown;167,73;329;Home Theater System;TV and Video
286;203095;Contoso Home Theater System 5.1 Channel M1520 Brown;Contoso, Ltd;Contoso;Brown;155,89;339;Home Theater System;TV and Video
287;203096;Contoso Home Theater System 5.1 Channel M1530 Brown;Contoso, Ltd;Contoso;Brown;183,49;399;Home Theater System;TV and Video
288;203097;Contoso Home Theater System 2.1 Channel E1220 Brown;Contoso, Ltd;Contoso;Brown;101,46;199;Home Theater System;TV and Video
289;203098;Contoso Home Theater System 5.1 Channel M1540 Brown;Contoso, Ltd;Contoso;Brown;243,27;529;Home Theater System;TV and Video
290;203099;Contoso Home Theater System 4.1 Channel M1420 Brown;Contoso, Ltd;Contoso;Brown;244,72;480;Home Theater System;TV and Video
291;203100;Contoso Home Theater System 2.1 Channel M1230 Brown;Contoso, Ltd;Contoso;Brown;183,54;360;Home Theater System;TV and Video
773;308031;Contoso USB Wave Multi-media Keyboard E280 Blue;Contoso, Ltd;Contoso;Blue;8,11;15,9;Computers Accessories;Computers
774;308032;Contoso USB Optical Mouse E200 Blue;Contoso, Ltd;Contoso;Blue;7,9;15,5;Computers Accessories;Computers
775;308033;Contoso Smart Battery M901 Blue;Contoso, Ltd;Contoso;Blue;5,29;11,5;Computers Accessories;Computers
776;308034;Contoso Digital Camera Accessory kit M200 Blue;Contoso, Ltd;Contoso;Blue;10,99;23,9;Computers Accessories;Computers
777;308035;Contoso Reserve Pen -Tablet Pen E200 Blue;Contoso, Ltd;Contoso;Blue;7,09;13,9;Computers Accessories;Computers
838;308096;Contoso USB Optical Mouse E200 Gold;Contoso, Ltd;Contoso;Gold;7,9;15,5;Computers Accessories;Computers
839;308097;Contoso USB Wave Multi-Media Keyboard M901 Gold;Contoso, Ltd;Contoso;Gold;11,91;25,9;Computers Accessories;Computers
840;308098;Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold;Contoso, Ltd;Contoso;Gold;18,35;39,9;Computers Accessories;Computers
841;308099;Contoso Reserve Pen - Tablet Pen E200 Gold;Contoso, Ltd;Contoso;Gold;7,09;13,9;Computers Accessories;Computers
1088;402045;Contoso SLR Camera X144 Silver Grey;Contoso, Ltd;Contoso;Silver Grey;222,98;673;Digital SLR Cameras;Cameras and camcorders
1089;402046;"Contoso SLR Camera 35"" X358 Silver Grey";Contoso, Ltd;Contoso;Silver Grey;188,19;568;Digital SLR Cameras;Cameras and camcorders
1090;402047;Contoso SLR Camera M144 Silver Grey;Contoso, Ltd;Contoso;Silver Grey;152,68;332;Digital SLR Cameras;Cameras and camcorders
1091;402048;"Contoso SLR Camera 35"" M358 Silver Grey";Contoso, Ltd;Contoso;Silver Grey;164,63;358;Digital SLR Cameras;Cameras and camcorders
1092;402049;Contoso SLR Camera X144 Gold;Contoso, Ltd;Contoso;Gold;222,98;673;Digital SLR Cameras;Cameras and camcorders
1093;402050;"Contoso SLR Camera 35"" X358 Gold";Contoso, Ltd;Contoso;Gold;188,19;568;Digital SLR Cameras;Cameras and camcorders
1094;402051;Contoso SLR Camera M144 Gold;Contoso, Ltd;Contoso;Gold;152,68;332;Digital SLR Cameras;Cameras and camcorders
1095;402052;"Contoso SLR Camera 35"" M358 Gold";Contoso, Ltd;Contoso;Gold;164,63;358;Digital SLR Cameras;Cameras and camcorders
1096;402053;Contoso SLR Camera X145 Pink;Contoso, Ltd;Contoso;Pink;209,39;632;Digital SLR Cameras;Cameras and camcorders
1097;402054;"Contoso SLR Camera 35"" X358 Pink";Contoso, Ltd;Contoso;Pink;188,19;568;Digital SLR Cameras;Cameras and camcorders
1098;402055;Contoso SLR Camera M145 Pink;Contoso, Ltd;Contoso;Pink;157,73;343;Digital SLR Cameras;Cameras and camcorders
1099;402056;"Contoso SLR Camera 35"" M358 Pink";Contoso, Ltd;Contoso;Pink;164,63;358;Digital SLR Cameras;Cameras and camcorders
1100;402057;Contoso SLR Camera X145 Blue;Contoso, Ltd;Contoso;Blue;209,39;632;Digital SLR Cameras;Cameras and camcorders
1101;402058;"Contoso SLR Camera 35"" X358 Blue";Contoso, Ltd;Contoso;Blue;188,19;568;Digital SLR Cameras;Cameras and camcorders
1102;402059;Contoso SLR Camera M145 Blue;Contoso, Ltd;Contoso;Blue;157,73;343;Digital SLR Cameras;Cameras and camcorders
1103;402060;"Contoso SLR Camera 35"" M358 Blue";Contoso, Ltd;Contoso;Blue;164,63;358;Digital SLR Cameras;Cameras and camcorders
1104;402061;Contoso SLR Camera X146 Orange;Contoso, Ltd;Contoso;Orange;141,47;427;Digital SLR Cameras;Cameras and camcorders
1105;402062;"Contoso SLR Camera 35"" X358 Orange";Contoso, Ltd;Contoso;Orange;188,19;568;Digital SLR Cameras;Cameras and camcorders
1106;402063;Contoso SLR Camera M146 Orange;Contoso, Ltd;Contoso;Orange;148,08;322;Digital SLR Cameras;Cameras and camcorders
1107;402064;"Contoso SLR Camera 35"" M358 Orange";Contoso, Ltd;Contoso;Orange;164,63;358;Digital SLR Cameras;Cameras and camcorders
1620;602050;Contoso DVD Player M140 Gold;Contoso, Ltd;Contoso;Gold;28,05;60,99;Movie DVD;Music, Movies and Audio Books
1621;602051;Contoso DVD Movies E100 Yellow;Contoso, Ltd;Contoso;Yellow;6,62;12,99;Movie DVD;Music, Movies and Audio Books
1626;602056;Contoso DVD Recorder L240 Gold;Contoso, Ltd;Contoso;Gold;72,56;219;Movie DVD;Music, Movies and Audio Books
1637;602067;Contoso DVD 48 DVD Storage Binder M50 Red;Contoso, Ltd;Contoso;Red;8,27;17,99;Movie DVD;Music, Movies and Audio Books
1638;602068;Contoso DVD 58 DVD Storage Binder M55 Red;Contoso, Ltd;Contoso;Red;6,39;13,89;Movie DVD;Music, Movies and Audio Books
1639;602069;Contoso DVD 38 DVD Storage Binder E25 Red;Contoso, Ltd;Contoso;Red;5,09;9,99;Movie DVD;Music, Movies and Audio Books
1640;602070;Contoso DVD 60 DVD Storage Binder L20 Red;Contoso, Ltd;Contoso;Red;7,58;22,89;Movie DVD;Music, Movies and Audio Books
1641;602071;Contoso DVD 55DVD Storage Binder M56 Red;Contoso, Ltd;Contoso;Red;5,82;12,66;Movie DVD;Music, Movies and Audio Books
1644;602074;Contoso DVD External DVD Burner M200 Blue;Contoso, Ltd;Contoso;Blue;26,62;57,88;Movie DVD;Music, Movies and Audio Books
1877;801051;Contoso Washer & Dryer 27in L270 Blue;Contoso, Ltd;Contoso;Blue;878,66;2652;Washers & Dryers;Home Appliances
1878;801052;Contoso Washer & Dryer 25.5in M255 Blue;Contoso, Ltd;Contoso;Blue;914,67;1989;Washers & Dryers;Home Appliances
1879;801053;Contoso Washer & Dryer 24in M240 Blue;Contoso, Ltd;Contoso;Blue;836,03;1818;Washers & Dryers;Home Appliances
1880;801054;Contoso Washer & Dryer 21in E210 Blue;Contoso, Ltd;Contoso;Blue;815,22;1599;Washers & Dryers;Home Appliances
1881;801055;Contoso Washer & Dryer 15.5in E155 Blue;Contoso, Ltd;Contoso;Blue;509,32;999;Washers & Dryers;Home Appliances
1882;801056;Contoso Washer & Dryer 27in L270 Green;Contoso, Ltd;Contoso;Green;878,66;2652;Washers & Dryers;Home Appliances
1883;801057;Contoso Washer & Dryer 25.5in M255 Green;Contoso, Ltd;Contoso;Green;914,67;1989;Washers & Dryers;Home Appliances
1884;801058;Contoso Washer & Dryer 24in M240 Green;Contoso, Ltd;Contoso;Green;836,03;1818;Washers & Dryers;Home Appliances
1885;801059;Contoso Washer & Dryer 21in E210 Green;Contoso, Ltd;Contoso;Green;815,22;1599;Washers & Dryers;Home Appliances
1886;801060;Contoso Washer & Dryer 15.5in E155 Green;Contoso, Ltd;Contoso;Green;509,32;999;Washers & Dryers;Home Appliances
1887;801061;Contoso Washer & Dryer 27in L270 Red;Contoso, Ltd;Contoso;Red;878,66;2652;Washers & Dryers;Home Appliances
1888;801062;Contoso Washer & Dryer 25.5in M255 Red;Contoso, Ltd;Contoso;Red;914,67;1989;Washers & Dryers;Home Appliances
1889;801063;Contoso Washer & Dryer 24in M240 Red;Contoso, Ltd;Contoso;Red;836,03;1818;Washers & Dryers;Home Appliances
1890;801064;Contoso Washer & Dryer 21in E210 Red;Contoso, Ltd;Contoso;Red;815,22;1599;Washers & Dryers;Home Appliances
1891;801065;Contoso Washer & Dryer 15.5in E155 Red;Contoso, Ltd;Contoso;Red;509,32;999;Washers & Dryers;Home Appliances
1892;801066;Contoso Washer & Dryer 27in L270 Pink;Contoso, Ltd;Contoso;Pink;878,66;2652;Washers & Dryers;Home Appliances
1893;801067;Contoso Washer & Dryer 25.5in M255 Pink;Contoso, Ltd;Contoso;Pink;914,67;1989;Washers & Dryers;Home Appliances
1894;801068;Contoso Washer & Dryer 24in M240 Pink;Contoso, Ltd;Contoso;Pink;836,03;1818;Washers & Dryers;Home Appliances
1895;801069;Contoso Washer & Dryer 21in E210 Pink;Contoso, Ltd;Contoso;Pink;815,22;1599;Washers & Dryers;Home Appliances
1896;801070;Contoso Washer & Dryer 15.5in E155 Pink;Contoso, Ltd;Contoso;Pink;509,32;999;Washers & Dryers;Home Appliances
2073;803091;Contoso Microwave 1.5CuFt X0110 Red;Contoso, Ltd;Contoso;Red;220,64;665,94;Microwaves;Home Appliances
2074;803092;Contoso Microwave 2.2CuFt M0125 Red;Contoso, Ltd;Contoso;Red;91,97;199,99;Microwaves;Home Appliances
2075;803093;Contoso Microwave 1.6CuFt M0125 Red;Contoso, Ltd;Contoso;Red;82,77;179,99;Microwaves;Home Appliances
2076;803094;Contoso Microwave 1.0CuFt E0110 Red;Contoso, Ltd;Contoso;Red;71,37;139,99;Microwaves;Home Appliances
2077;803095;Contoso Microwave 0.9CuFt E0090 Red;Contoso, Ltd;Contoso;Red;50,98;99,99;Microwaves;Home Appliances
2078;803096;Contoso Microwave 0.8CuFt E0080 Red;Contoso, Ltd;Contoso;Red;48,43;94,99;Microwaves;Home Appliances
2090;804006;Contoso Water Heater 7.2GPM X1800 Blue;Contoso, Ltd;Contoso;Blue;488,7;1475;Water Heaters;Home Appliances
2091;804007;Contoso Water Heater 4.3GPM M1250 Blue;Contoso, Ltd;Contoso;Blue;403,53;877,5;Water Heaters;Home Appliances
2092;804008;Contoso Water Heater 4.0GPM M1250 Blue;Contoso, Ltd;Contoso;Blue;363,75;791;Water Heaters;Home Appliances
2093;804009;Contoso Water Heater 2.6GPM E0900 Blue;Contoso, Ltd;Contoso;Blue;258,99;508;Water Heaters;Home Appliances
2094;804010;Contoso Water Heater 1.5GPM E0800 Blue;Contoso, Ltd;Contoso;Blue;131,28;257,5;Water Heaters;Home Appliances
2095;804011;Contoso Water Heater 7.2GPM X1800 Green;Contoso, Ltd;Contoso;Green;488,7;1475;Water Heaters;Home Appliances
2096;804012;Contoso Water Heater 4.3GPM M1250 Green;Contoso, Ltd;Contoso;Green;403,53;877,5;Water Heaters;Home Appliances
2097;804013;Contoso Water Heater 4.0GPM M1250 Green;Contoso, Ltd;Contoso;Green;363,75;791;Water Heaters;Home Appliances
2098;804014;Contoso Water Heater 2.6GPM E0900 Green;Contoso, Ltd;Contoso;Green;258,99;508;Water Heaters;Home Appliances
2099;804015;Contoso Water Heater 1.5GPM E0800 Green;Contoso, Ltd;Contoso;Green;131,28;257,5;Water Heaters;Home Appliances
2110;804026;Contoso Water Heater 7.2GPM X1800 Red;Contoso, Ltd;Contoso;Red;488,7;1475;Water Heaters;Home Appliances
2111;804027;Contoso Water Heater 4.3GPM M1250 Red;Contoso, Ltd;Contoso;Red;403,53;877,5;Water Heaters;Home Appliances
2112;804028;Contoso Water Heater 4.0GPM M1250 Red;Contoso, Ltd;Contoso;Red;363,75;791;Water Heaters;Home Appliances
2113;804029;Contoso Water Heater 2.6GPM E0900 Red;Contoso, Ltd;Contoso;Red;258,99;508;Water Heaters;Home Appliances
2114;804030;Contoso Water Heater 1.5GPM E0800 Red;Contoso, Ltd;Contoso;Red;131,28;257,5;Water Heaters;Home Appliances
2115;804031;Contoso Water Heater 4.3GPM M1250 Yellow;Contoso, Ltd;Contoso;Yellow;403,53;877,5;Water Heaters;Home Appliances
2355;807008;Contoso Air conditioner 25000BTU L1672 Red;Contoso, Ltd;Contoso;Red;210,72;635,99;Air Conditioners;Home Appliances
2356;807009;Contoso Air conditioner 12000BTU M0640 Red;Contoso, Ltd;Contoso;Red;211,53;459,99;Air Conditioners;Home Appliances
2357;807010;Contoso Air conditioner 10000BTU M0490 Red;Contoso, Ltd;Contoso;Red;197,74;429,99;Air Conditioners;Home Appliances
2358;807011;Contoso Air conditioner 8000BTU M0320 Red;Contoso, Ltd;Contoso;Red;183,94;399,99;Air Conditioners;Home Appliances
2359;807012;Contoso Air conditioner 7000BTU E0260 Red;Contoso, Ltd;Contoso;Red;152,94;299,99;Air Conditioners;Home Appliances
2360;807013;Contoso Air conditioner 6000BTU E0180 Red;Contoso, Ltd;Contoso;Red;101,96;199,99;Air Conditioners;Home Appliances
2361;807014;Contoso Air conditioner 5200BTU E0100 Red;Contoso, Ltd;Contoso;Red;56,08;109,99;Air Conditioners;Home Appliances
2376;807029;Contoso Air conditioner 25000BTU L1672 Blue;Contoso, Ltd;Contoso;Blue;210,72;635,99;Air Conditioners;Home Appliances
2377;807030;Contoso Air conditioner 12000BTU M0640 Blue;Contoso, Ltd;Contoso;Blue;211,53;459,99;Air Conditioners;Home Appliances
2378;807031;Contoso Air conditioner 10000BTU M0490 Blue;Contoso, Ltd;Contoso;Blue;197,74;429,99;Air Conditioners;Home Appliances
2379;807032;Contoso Air conditioner 8000BTU M0320 Blue;Contoso, Ltd;Contoso;Blue;183,94;399,99;Air Conditioners;Home Appliances
2380;807033;Contoso Air conditioner 7000BTU E0260 Blue;Contoso, Ltd;Contoso;Blue;152,94;299,99;Air Conditioners;Home Appliances
2381;807034;Contoso Air conditioner 6000BTU E0180 Blue;Contoso, Ltd;Contoso;Blue;101,96;199,99;Air Conditioners;Home Appliances
2382;807035;Contoso Air conditioner 5200BTU E0100 Blue;Contoso, Ltd;Contoso;Blue;56,08;109,99;Air Conditioners;Home Appliances
2494;505007;Reusable Phone Screen Protector E120;Contoso, Ltd;Contoso;Transparent;1,5;2,94;Cell phones Accessories;Cell phones
253;203062;Contoso Home Theater System 2.1 Channel E1200 Silver;Contoso, Ltd;Contoso;Silver;152,44;299;Home Theater System;TV and Video
254;203063;Contoso Home Theater System 2.1 Channel M1210 Silver;Contoso, Ltd;Contoso;Silver;167,73;329;Home Theater System;TV and Video
255;203064;Contoso Home Theater System 7.1 Channel M1700 Silver;Contoso, Ltd;Contoso;Silver;294,54;889;Home Theater System;TV and Video
256;203065;Contoso Home Theater System 4.1 Channel M1400 Silver;Contoso, Ltd;Contoso;Silver;208,52;409;Home Theater System;TV and Video
257;203066;Contoso Home Theater System 5.1 Channel M1500 Silver;Contoso, Ltd;Contoso;Silver;197,28;429;Home Theater System;TV and Video
258;203067;Contoso Home Theater System 5.1 Channel M1510 Silver;Contoso, Ltd;Contoso;Silver;224,87;489;Home Theater System;TV and Video
259;203068;Contoso Home Theater System 4.1 Channel M1410 Silver;Contoso, Ltd;Contoso;Silver;167,73;329;Home Theater System;TV and Video
260;203069;Contoso Home Theater System 5.1 Channel M1520 Silver;Contoso, Ltd;Contoso;Silver;155,89;339;Home Theater System;TV and Video
261;203070;Contoso Home Theater System 5.1 Channel M1530 Silver;Contoso, Ltd;Contoso;Silver;183,49;399;Home Theater System;TV and Video
262;203071;Contoso Home Theater System 2.1 Channel E1220 Silver;Contoso, Ltd;Contoso;Silver;101,46;199;Home Theater System;TV and Video
263;203072;Contoso Home Theater System 5.1 Channel M1540 Silver;Contoso, Ltd;Contoso;Silver;243,27;529;Home Theater System;TV and Video
264;203073;Contoso Home Theater System 4.1 Channel M1420 Silver;Contoso, Ltd;Contoso;Silver;244,72;480;Home Theater System;TV and Video
265;203074;Contoso Home Theater System 2.1 Channel M1230 Silver;Contoso, Ltd;Contoso;Silver;183,54;360;Home Theater System;TV and Video
599;305061;Contoso Projector 1080p X980 Silver;Contoso, Ltd;Contoso;Silver;760,38;2295;Projectors & Screens;Computers
600;305062;Contoso Projector 1080p X981 Silver;Contoso, Ltd;Contoso;Silver;827,97;2499;Projectors & Screens;Computers
601;305063;Contoso Projector 720p M620 Silver;Contoso, Ltd;Contoso;Silver;321,44;699;Projectors & Screens;Computers
602;305064;Contoso Projector 720p M621 Silver;Contoso, Ltd;Contoso;Silver;459,4;999;Projectors & Screens;Computers
603;305065;Contoso Projector 480p M480 Silver;Contoso, Ltd;Contoso;Silver;116,75;229;Projectors & Screens;Computers
604;305066;Contoso Projector 480p M481 Silver;Contoso, Ltd;Contoso;Silver;254,4;499;Projectors & Screens;Computers
605;305067;Contoso Screen 125in M250 Silver;Contoso, Ltd;Contoso;Silver;152,08;459;Projectors & Screens;Computers
606;305068;Contoso Screen 113in M251 Silver;Contoso, Ltd;Contoso;Silver;137,5;299;Projectors & Screens;Computers
607;305069;Contoso Screen 106in M060 Silver;Contoso, Ltd;Contoso;Silver;83,16;251;Projectors & Screens;Computers
608;305070;Contoso Screen 100in E010 Silver;Contoso, Ltd;Contoso;Silver;62,95;190;Projectors & Screens;Computers
609;305071;Contoso Screen 85in E085 Silver;Contoso, Ltd;Contoso;Silver;70,87;139;Projectors & Screens;Computers
610;305072;Contoso Screen 80in E080 Silver;Contoso, Ltd;Contoso;Silver;55,57;109;Projectors & Screens;Computers
1080;402037;Contoso SLR Camera X143 Silver;Contoso, Ltd;Contoso;Silver;214,03;646;Digital SLR Cameras;Cameras and camcorders
1081;402038;"Contoso SLR Camera 35"" X358 Silver";Contoso, Ltd;Contoso;Silver;188,19;568;Digital SLR Cameras;Cameras and camcorders
1082;402039;Contoso SLR Camera M143 Silver;Contoso, Ltd;Contoso;Silver;139,8;304;Digital SLR Cameras;Cameras and camcorders
1083;402040;"Contoso SLR Camera 35"" M358 Silver";Contoso, Ltd;Contoso;Silver;164,63;358;Digital SLR Cameras;Cameras and camcorders
1617;602047;Contoso DVD Player M110 Silver;Contoso, Ltd;Contoso;Silver;26,67;57,99;Movie DVD;Music, Movies and Audio Books
1623;602053;Contoso DVD Recorder L210 Silver;Contoso, Ltd;Contoso;Silver;72,56;219;Movie DVD;Music, Movies and Audio Books
1632;602062;Contoso DVD 48 DVD Storage Binder M50 Silver;Contoso, Ltd;Contoso;Silver;8,27;17,99;Movie DVD;Music, Movies and Audio Books
1633;602063;Contoso DVD 58 DVD Storage Binder M55 Silver;Contoso, Ltd;Contoso;Silver;6,39;13,89;Movie DVD;Music, Movies and Audio Books
1634;602064;Contoso DVD 38 DVD Storage Binder E25 Silver;Contoso, Ltd;Contoso;Silver;5,09;9,99;Movie DVD;Music, Movies and Audio Books
1635;602065;Contoso DVD 60 DVD Storage Binder L20 Silver;Contoso, Ltd;Contoso;Silver;7,58;22,89;Movie DVD;Music, Movies and Audio Books
1636;602066;Contoso DVD 55DVD Storage Binder M56 Silver;Contoso, Ltd;Contoso;Silver;5,82;12,66;Movie DVD;Music, Movies and Audio Books
1645;602075;Contoso DVD External DVD Burner M200 Silver;Contoso, Ltd;Contoso;Silver;26,62;57,88;Movie DVD;Music, Movies and Audio Books
1651;602081;Contoso DVD 9-Inch Player Portable M300 Silver;Contoso, Ltd;Contoso;Silver;73,57;159,99;Movie DVD;Music, Movies and Audio Books
1652;602082;Contoso DVD 12-Inch Player Portable M400 Silver;Contoso, Ltd;Contoso;Silver;82,77;179,99;Movie DVD;Music, Movies and Audio Books
1653;602083;Contoso DVD 7-Inch Player Portable E200 Silver;Contoso, Ltd;Contoso;Silver;56,08;109,99;Movie DVD;Music, Movies and Audio Books
1654;602084;Contoso DVD 14-Inch Player Portable L100 Silver;Contoso, Ltd;Contoso;Silver;86,14;259,99;Movie DVD;Music, Movies and Audio Books
1655;602085;Contoso DVD 15-Inch Player Portable L200 Silver;Contoso, Ltd;Contoso;Silver;96,08;289,99;Movie DVD;Music, Movies and Audio Books
1872;801046;Contoso Washer & Dryer 27in L270 Silver;Contoso, Ltd;Contoso;Silver;878,66;2652;Washers & Dryers;Home Appliances
1873;801047;Contoso Washer & Dryer 25.5in M255 Silver;Contoso, Ltd;Contoso;Silver;914,67;1989;Washers & Dryers;Home Appliances
1874;801048;Contoso Washer & Dryer 24in M240 Silver;Contoso, Ltd;Contoso;Silver;836,03;1818;Washers & Dryers;Home Appliances
1875;801049;Contoso Washer & Dryer 21in E210 Silver;Contoso, Ltd;Contoso;Silver;815,22;1599;Washers & Dryers;Home Appliances
1876;801050;Contoso Washer & Dryer 15.5in E155 Silver;Contoso, Ltd;Contoso;Silver;509,32;999;Washers & Dryers;Home Appliances
2061;803079;Contoso Microwave 1.5CuFt X0110 Silver;Contoso, Ltd;Contoso;Silver;220,64;665,94;Microwaves;Home Appliances
2062;803080;Contoso Microwave 2.2CuFt M0125 Silver;Contoso, Ltd;Contoso;Silver;91,97;199,99;Microwaves;Home Appliances
2063;803081;Contoso Microwave 1.6CuFt M0125 Silver;Contoso, Ltd;Contoso;Silver;82,77;179,99;Microwaves;Home Appliances
2064;803082;Contoso Microwave 1.0CuFt E0110 Silver;Contoso, Ltd;Contoso;Silver;71,37;139,99;Microwaves;Home Appliances
2065;803083;Contoso Microwave 0.9CuFt E0090 Silver;Contoso, Ltd;Contoso;Silver;50,98;99,99;Microwaves;Home Appliances
2066;803084;Contoso Microwave 0.8CuFt E0080 Silver;Contoso, Ltd;Contoso;Silver;48,43;94,99;Microwaves;Home Appliances
2100;804016;Contoso Water Heater 7.2GPM X1800 Silver;Contoso, Ltd;Contoso;Silver;488,7;1475;Water Heaters;Home Appliances
2101;804017;Contoso Water Heater 4.3GPM M1250 Silver;Contoso, Ltd;Contoso;Silver;403,53;877,5;Water Heaters;Home Appliances
2102;804018;Contoso Water Heater 4.0GPM M1250 Silver;Contoso, Ltd;Contoso;Silver;363,75;791;Water Heaters;Home Appliances
2103;804019;Contoso Water Heater 2.6GPM E0900 Silver;Contoso, Ltd;Contoso;Silver;258,99;508;Water Heaters;Home Appliances
2104;804020;Contoso Water Heater 1.5GPM E0800 Silver;Contoso, Ltd;Contoso;Silver;131,28;257,5;Water Heaters;Home Appliances
2122;805007;Contoso Coffee Maker Super-Auto 12C X1250 Silver;Contoso, Ltd;Contoso;Silver;546,68;1650;Coffee Machines;Home Appliances
2123;805008;Contoso Coffee Maker Auto 10C M1000 Silver;Contoso, Ltd;Contoso;Silver;343,05;745,99;Coffee Machines;Home Appliances
2124;805009;Contoso Coffee Maker 12C M1000 Silver;Contoso, Ltd;Contoso;Silver;204,64;445;Coffee Machines;Home Appliances
2125;805010;Contoso Coffee Maker Auto 5C E0900 Silver;Contoso, Ltd;Contoso;Silver;83,1;163;Coffee Machines;Home Appliances
2126;805011;Contoso Coffee Maker 5C E0900 Silver;Contoso, Ltd;Contoso;Silver;75,96;149;Coffee Machines;Home Appliances
2127;805012;Contoso Coffee Maker 4C E0800 Silver;Contoso, Ltd;Contoso;Silver;66,23;129,9;Coffee Machines;Home Appliances
2362;807015;Contoso Air conditioner 25000BTU L1672 Silver;Contoso, Ltd;Contoso;Silver;210,72;635,99;Air Conditioners;Home Appliances
2363;807016;Contoso Air conditioner 12000BTU M0640 Silver;Contoso, Ltd;Contoso;Silver;211,53;459,99;Air Conditioners;Home Appliances
2364;807017;Contoso Air conditioner 10000BTU M0490 Silver;Contoso, Ltd;Contoso;Silver;197,74;429,99;Air Conditioners;Home Appliances
2365;807018;Contoso Air conditioner 8000BTU M0320 Silver;Contoso, Ltd;Contoso;Silver;183,94;399,99;Air Conditioners;Home Appliances
2366;807019;Contoso Air conditioner 7000BTU E0260 Silver;Contoso, Ltd;Contoso;Silver;152,94;299,99;Air Conditioners;Home Appliances
2367;807020;Contoso Air conditioner 6000BTU E0180 Silver;Contoso, Ltd;Contoso;Silver;101,96;199,99;Air Conditioners;Home Appliances
2368;807021;Contoso Air conditioner 5200BTU E0100 Silver;Contoso, Ltd;Contoso;Silver;56,08;109,99;Air Conditioners;Home Appliances
808;308066;Contoso Rechargeable Battery E100 Grey;Contoso, Ltd;Contoso;Grey;6,6;12,95;Computers Accessories;Computers
809;308067;Contoso Dual USB Power Adapter - power adapter E300 Grey;Contoso, Ltd;Contoso;Grey;20,34;39,9;Computers Accessories;Computers
810;308068;Contoso Car power adapter M90 Grey;Contoso, Ltd;Contoso;Grey;9,17;19,95;Computers Accessories;Computers
811;308069;Contoso Notebook Peripheral Kit M69 Grey;Contoso, Ltd;Contoso;Grey;7,59;16,5;Computers Accessories;Computers
812;308070;Contoso Mouse Lock Bundle E200 Grey;Contoso, Ltd;Contoso;Grey;6,6;12,95;Computers Accessories;Computers
813;308071;Contoso Education Supplies Bundle E200 Grey;Contoso, Ltd;Contoso;Grey;6,88;13,5;Computers Accessories;Computers
814;308072;Contoso Laptop Starter Bundle M200 Grey;Contoso, Ltd;Contoso;Grey;7,59;16,5;Computers Accessories;Computers
815;308073;Contoso Education Essentials Bundle M300 Grey;Contoso, Ltd;Contoso;Grey;4,37;9,5;Computers Accessories;Computers
816;308074;Contoso Desktop Alternative Bundle E200 Grey;Contoso, Ltd;Contoso;Grey;5,86;11,5;Computers Accessories;Computers
817;308075;Contoso Power Inverter - DC to AC power inverter E900 Grey;Contoso, Ltd;Contoso;Grey;4,84;9,5;Computers Accessories;Computers
818;308076;Contoso Smart Battery M901 Grey;Contoso, Ltd;Contoso;Grey;5,29;11,5;Computers Accessories;Computers
819;308077;Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey;Contoso, Ltd;Contoso;Grey;15,24;29,9;Computers Accessories;Computers
820;308078;Contoso Home/Office Laptop Power Adapter E300 Grey;Contoso, Ltd;Contoso;Grey;13;25,5;Computers Accessories;Computers
821;308079;Contoso USB 2.0 Dock Station docking station M800 Grey;Contoso, Ltd;Contoso;Grey;13,75;29,9;Computers Accessories;Computers
822;308080;Contoso Enhanced Capacity Battery M800 Grey;Contoso, Ltd;Contoso;Grey;12,83;27,9;Computers Accessories;Computers
823;308081;Contoso Connectivity Starter Kit Smart Buy M680 Grey;Contoso, Ltd;Contoso;Grey;12,83;27,9;Computers Accessories;Computers
824;308082;Contoso 90W AC/DC Power Adapter E300 Grey;Contoso, Ltd;Contoso;Grey;6,07;11,9;Computers Accessories;Computers
825;308083;Contoso Reserve Pen - Tablet Pen E200 Grey;Contoso, Ltd;Contoso;Grey;7,09;13,9;Computers Accessories;Computers
826;308084;Contoso USB Data Link - direct connect adapter E600 Grey;Contoso, Ltd;Contoso;Grey;8,62;16,9;Computers Accessories;Computers
827;308085;Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Grey;Contoso, Ltd;Contoso;Grey;11,23;33,9;Computers Accessories;Computers
828;308086;Contoso Digital camera accessory kit M200 Grey;Contoso, Ltd;Contoso;Grey;10,99;23,9;Computers Accessories;Computers
829;308087;Contoso Leather Case - case for digital photo camera X20 Grey;Contoso, Ltd;Contoso;Grey;13,22;39,9;Computers Accessories;Computers
