order_datetime;origin_longitude;origin_latitude;m_order_eta;order_gk;order_status_key;is_driver_assigned_key;cancellations_time_in_seconds
23:49:15;-0.947315;51444300;;3000590000000;9;0;
08:34:59;-0.955580;51453493;;3000590000000;9;0;
04:22:45;-0.979589;51423967;;3000590000000;9;0;
21:09:48;-0.968731;51453887;;3000590000000;9;0;
18:51:44;-0.964464;51459301;359.0;3000590000000;4;1;865.0
05:58:44;-0.935599;51457324;;3000590000000;9;0;
02:05:43;-0.942760;51441192;;3000590000000;4;0;223.0
14:29:08;-0.976708;51429225;418.0;3000590000000;4;1;25.0
03:19:44;-0.947964;51440551;;3000590000000;9;0;
07:51:21;-0.950399;51433548;596.0;3000590000000;4;1;21.0
12:45:17;-1043021;51442484;479.0;3000590000000;4;1;60.0
20:59:05;-0.972368;51457972;599.0;3000590000000;4;1;221.0
20:51:00;-0.955500;51453015;537.0;3000590000000;4;1;137.0
02:56:21;-0.949851;51453098;;3000590000000;4;0;196.0
21:04:14;-0.983646;51423038;;3000590000000;4;0;223.0
10:27:09;-0.946276;51448976;179.0;3000590000000;4;1;18.0
23:22:33;-0.948907;51444643;;3000590000000;4;0;242.0
22:27:59;-0.982279;51454615;237.0;3000590000000;4;1;503.0
08:12:20;-0.956095;51453392;;3000590000000;9;0;
02:36:49;-0.947964;51440551;;3000590000000;9;0;
06:03:16;-0.935599;51457324;;3000590000000;4;0;41.0
14:54:48;-0.971443;51459888;60.0;3000590000000;4;1;241.0
00:06:48;-0.971343;51456792;298.0;3000590000000;4;1;72.0
19:03:41;-0.924920;51441252;;3000590000000;4;0;825.0
02:46:05;-0.932834;51446910;;3000590000000;9;0;
02:22:11;-0.942828;51441286;;3000590000000;4;0;195.0
08:05:30;-0.958791;51459481;;3000590000000;4;0;14.0
21:05:12;-0.955286;51459646;;3000590000000;9;0;
02:32:50;-0.947935;51449200;;3000590000000;9;0;
07:20:21;-0.984955;51475924;;3000590000000;4;0;97.0
02:47:51;-0.933755;51446834;;3000590000000;4;0;67.0
01:34:46;-0.967605;51458236;60.0;3000590000000;4;1;411.0
15:00:01;-0.967893;51455772;;3000590000000;4;0;17.0
04:23:04;-0.979589;51423967;;3000590000000;9;0;
23:38:28;-0.947685;51444036;;3000590000000;4;0;155.0
02:32:13;-0.945261;51444823;;3000590000000;9;0;
08:35:52;-0.940321;51421571;;3000590000000;9;0;
06:45:59;-0.960949;51453896;599.0;3000590000000;4;1;94.0
15:38:47;-0.966496;51442813;238.0;3000590000000;4;1;9.0
17:38:23;-0.978132;51465181;777.0;3000590000000;4;1;97.0
02:15:58;-0.942760;51441192;1138.0;3000590000000;4;1;1206.0
23:43:23;-0.946944;51444164;;3000590000000;9;0;
23:45:38;-0.980515;51455632;718.0;3000590000000;4;1;48.0
09:34:50;-0.936093;51450154;;3000590000000;9;0;
04:24:08;-0.979589;51423967;;3000590000000;9;0;
07:52:03;-0.950324;51433448;717.0;3000590000000;4;1;52.0
03:18:38;-0.955525;51445249;;3000590000000;4;0;29.0
09:08:47;-0.996736;51458982;;3000590000000;9;0;
01:53:44;-0.965931;51464755;178.0;3000590000000;4;1;218.0
21:06:19;-0.936913;51449564;;3000590000000;9;0;
20:54:17;-0.955500;51453015;;3000590000000;4;0;118.0
02:25:41;-0.944338;51441401;;3000590000000;4;0;183.0
21:55:20;-0.972446;51452538;;3000590000000;4;0;15.0
08:29:30;-0.956246;51451700;;3000590000000;9;0;
09:20:59;-1033549;51442046;;3000590000000;4;0;283.0
21:11:13;-0.934129;51450037;;3000590000000;9;0;
03:19:20;-0.955525;51445249;;3000590000000;9;0;
06:46:15;-0.884148;51429545;357.0;3000590000000;4;1;23.0
23:15:00;-0.962918;51449822;1159.0;3000590000000;4;1;181.0
08:25:03;-0.897713;51427347;;3000590000000;9;0;
05:13:27;-0.949824;51445584;;3000590000000;9;0;
04:24:19;-0.979589;51423967;;3000590000000;9;0;
16:10:29;-0.971480;51458364;;3000590000000;4;0;83.0
08:00:32;-1029828;51449873;;3000590000000;9;0;
01:24:22;-0.946267;51442028;359.0;3000590000000;4;1;519.0
07:23:21;-0.950162;51432880;359.0;3000590000000;4;1;118.0
02:09:56;-0.943643;51441266;;3000590000000;4;0;180.0
02:07:05;-0.944338;51441401;;3000590000000;9;0;
02:37:10;-0.945261;51444823;538.0;3000590000000;4;1;497.0
04:14:17;-1011826;51453781;;3000590000000;4;0;36.0
23:48:31;-0.968741;51453729;118.0;3000590000000;4;1;84.0
01:59:14;-0.943673;51441092;;3000590000000;4;0;156.0
17:36:16;-0.969489;51454851;778.0;3000590000000;4;1;270.0
02:36:27;-0.934745;51448603;;3000590000000;4;0;172.0
20:27:44;-0.882811;51430155;;3000590000000;9;0;
07:59:58;-0.946769;51473194;598.0;3000590000000;4;1;408.0
21:16:52;-0.944315;51444142;;3000590000000;4;0;172.0
17:46:42;-0.958690;51452737;;3000590000000;4;0;6.0
21:37:38;-0.978230;51454575;;3000590000000;9;0;
03:14:55;-1011730;51453892;118.0;3000590000000;4;1;17.0
15:34:34;-0.971287;51460445;;3000590000000;9;0;
21:18:11;-0.963288;51454964;;3000590000000;4;0;107.0
15:47:35;-0.957037;51449350;478.0;3000590000000;4;1;161.0
08:35:35;-0.955580;51453493;;3000590000000;9;0;
09:08:28;-0.996736;51458982;;3000590000000;9;0;
21:13:27;-0.968614;51454931;;3000590000000;9;0;
21:15:28;-0.934129;51450037;;3000590000000;4;0;37.0
00:27:38;-0.943151;51441684;538.0;3000590000000;4;1;94.0
18:09:14;-0.976553;51455485;717.0;3000590000000;4;1;156.0
00:06:28;-0.966998;51453364;237.0;3000590000000;4;1;371.0
02:21:35;-0.944338;51441401;;3000590000000;9;0;
02:37:00;-0.952146;51445315;;3000590000000;4;0;228.0
13:46:11;-0.963098;51454208;;3000590000000;4;0;11.0
18:13:27;-0.970424;51456610;778.0;3000590000000;4;1;274.0
21:13:12;-0.969007;51454956;;3000590000000;9;0;
08:00:36;-0.985736;51446853;;3000590000000;4;0;116.0
02:29:48;-0.948204;51440556;;3000590000000;4;0;39.0
08:02:51;-0.933473;51447485;;3000590000000;9;0;
02:27:38;-0.934745;51448603;;3000590000000;4;0;215.0
02:35:55;-0.945135;51444796;;3000590000000;9;0;
16:17:59;-0.950385;51456843;;3000590000000;4;0;126.0
21:08:06;-0.968669;51453767;;3000590000000;4;0;238.0
07:41:41;-0.977367;51464999;;3000590000000;9;0;
19:29:38;-0.987278;51418479;;3000590000000;4;0;141.0
08:03:10;-0.933473;51447485;60.0;3000590000000;4;1;43.0
13:56:41;-0.944384;51445344;178.0;3000590000000;4;1;554.0
19:35:20;-0.973369;51453935;479.0;3000590000000;4;1;226.0
22:50:33;-0.957888;51456086;;3000590000000;4;0;72.0
23:07:33;-0.959753;51445639;;3000590000000;9;0;
07:13:57;-0.960511;51467029;;3000590000000;9;0;
02:23:27;-0.934745;51448603;;3000590000000;9;0;
09:16:38;-1033560;51441967;;3000590000000;4;0;68.0
21:47:13;-0.944244;51430601;238.0;3000590000000;4;1;162.0
21:12:32;-0.983614;51422478;;3000590000000;9;0;
04:23:17;-0.979589;51423967;;3000590000000;9;0;
02:17:25;-0.942828;51441286;;3000590000000;9;0;
07:24:53;-0.984804;51475654;;3000590000000;4;0;187.0
23:39:28;-0.946900;51444047;;3000590000000;9;0;
09:17:00;-0.963063;51449616;298.0;3000590000000;4;1;395.0
02:51:22;-0.949851;51453098;;3000590000000;9;0;
13:02:42;-0.993167;51456371;298.0;3000590000000;4;1;48.0
01:57:18;-0.942944;51440787;;3000590000000;9;0;
23:23:44;-0.947570;51444211;;3000590000000;4;0;349.0
23:25:13;-0.946900;51444047;478.0;3000590000000;4;1;262.0
23:36:03;-0.947175;51444305;;3000590000000;9;0;
23:47:03;-0.946980;51444158;;3000590000000;4;0;6.0
03:05:03;-0.950150;51446852;;3000620000000;9;0;
01:48:19;-0.971995;51457894;;3000620000000;4;0;36.0
06:17:06;-0.948696;51449599;;3000620000000;4;0;21.0
22:37:52;-0.940835;51448953;;3000620000000;9;0;
21:45:31;-0.950383;51451370;;3000620000000;4;0;187.0
02:41:17;-0.985641;51470369;;3000620000000;9;0;
02:33:21;-0.956237;51453414;;3000620000000;9;0;
01:09:55;-0.969266;51421448;;3000620000000;4;0;88.0
00:40:02;-0.973505;51456854;;3000620000000;4;0;176.0
06:59:28;-1001593;51458223;418.0;3000620000000;4;1;112.0
23:11:53;-0.948907;51444643;;3000620000000;4;0;242.0
02:19:41;-0.943795;51451156;;3000620000000;9;0;
03:23:23;-0.943795;51451156;;3000620000000;4;0;204.0
01:09:35;-0.949041;51456396;;3000620000000;9;0;
01:22:28;-0.971640;51457764;;3000620000000;4;0;92.0
04:18:14;-0.969103;51406763;;3000620000000;9;0;
01:40:49;-0.976731;51431841;;3000620000000;9;0;
02:31:03;-0.974000;51456603;;3000620000000;9;0;
03:30:29;-0.944591;51452148;;3000620000000;9;0;
02:51:31;-0.950150;51446852;;3000620000000;4;0;221.0
02:31:08;-0.973468;51456733;;3000620000000;9;0;
00:58:26;-1039803;51480428;;3000620000000;4;0;121.0
01:32:31;-0.972636;51458030;;3000620000000;9;0;
03:13:03;-0.990485;51458981;;3000620000000;9;0;
01:40:09;-0.942944;51440787;;3000620000000;4;0;85.0
03:00:11;-1034794;51464608;;3000620000000;4;0;82.0
21:29:21;-0.979474;51448600;;3000620000000;9;0;
00:00:11;-0.937081;51448769;;3000620000000;4;0;200.0
16:13:16;-0.947733;51444017;477.0;3000620000000;4;1;340.0
01:19:15;-0.973440;51461717;;3000620000000;9;0;
00:03:21;-0.929773;51450660;;3000620000000;9;0;
01:30:51;-0.949566;51462652;;3000620000000;9;0;
18:30:46;-0.956988;51449547;238.0;3000620000000;4;1;2376.0
07:45:30;-0.934406;51442504;298.0;3000620000000;4;1;625.0
06:27:33;-0.977640;51417456;;3000620000000;9;0;
02:34:08;-0.943713;51451102;;3000620000000;9;0;
06:13:55;-0.977640;51417456;;3000620000000;9;0;
00:17:01;-0.992816;51451147;;3000620000000;9;0;
21:28:22;-0.951236;51449110;1018.0;3000620000000;4;1;109.0
02:53:43;-0.968282;51450638;;3000620000000;4;0;120.0
18:03:01;-0.971480;51458364;;3000620000000;4;0;18.0
21:44:08;-0.950383;51451370;;3000620000000;4;0;77.0
01:06:23;-0.955587;51442902;179.0;3000620000000;4;1;100.0
03:01:19;-0.950150;51446852;;3000620000000;4;0;219.0
04:20:56;-0.968669;51453767;;3000620000000;9;0;
00:34:17;-1000081;51453505;;3000620000000;9;0;
02:28:02;-0.974513;51406177;;3000620000000;4;0;31.0
14:05:51;-0.970779;51468122;;3000620000000;9;0;
22:32:49;-0.950839;51453449;;3000620000000;4;0;10.0
01:15:16;-0.990602;51451960;;3000620000000;9;0;
22:17:13;-0.966786;51453859;;3000620000000;4;0;77.0
02:11:24;-0.972160;51457593;;3000620000000;9;0;
03:13:21;-0.950150;51446852;;3000620000000;4;0;224.0
03:09:14;-0.950150;51446852;;3000620000000;9;0;
23:11:23;-0.944482;51443870;;3000620000000;4;0;91.0
00:28:19;-0.974817;51467696;;3000620000000;9;0;
00:58:05;-0.967342;51488282;;3000620000000;9;0;
00:16:46;-0.991077;51442502;;3000620000000;4;0;98.0
01:52:59;-0.972094;51456856;;3000620000000;9;0;
00:37:19;-1016372;51447589;;3000620000000;4;0;151.0
03:10:54;-0.945261;51444823;;3000620000000;9;0;
04:31:03;-0.943639;51451794;;3000620000000;4;0;62.0
00:35:22;-1016372;51447589;;3000620000000;4;0;80.0
01:54:44;-0.976731;51431841;;3000620000000;9;0;
01:06:00;-0.972046;51457948;;3000620000000;9;0;
01:40:40;-0.973819;51454068;;3000620000000;9;0;
02:41:37;-0.969476;51455935;;3000620000000;4;0;81.0
02:30:16;-0.956226;51453422;;3000620000000;4;0;111.0
00:25:53;-0.957035;51449521;;3000620000000;4;0;28.0
02:17:09;-0.974513;51406177;;3000620000000;4;0;230.0
03:28:22;-0.943795;51451156;;3000620000000;4;0;71.0
22:21:24;-0.909018;51438121;297.0;3000620000000;4;1;80.0
00:35:42;-0.972132;51457423;;3000620000000;4;0;131.0
00:34:42;-0.949007;51449444;;3000620000000;9;0;
00:31:25;-0.969208;51453203;;3000620000000;9;0;
02:57:19;-0.968282;51450638;;3000620000000;4;0;18.0
00:18:00;-0.947671;51451489;;3000620000000;4;0;156.0
03:10:08;-0.968282;51450638;;3000620000000;9;0;
21:39:17;-0.969582;51451689;;3000620000000;4;0;165.0
00:21:45;-0.957035;51449521;;3000620000000;9;0;
01:35:54;-0.967498;51450935;;3000620000000;9;0;
00:06:47;-0.972046;51457949;;3000620000000;4;0;22.0
00:44:06;-1001564;51452061;;3000620000000;4;0;208.0
17:32:22;-0.976991;51455201;178.0;3000620000000;4;1;59.0
01:03:39;-1008475;51441396;;3000620000000;4;0;124.0
02:37:41;-0.971858;51456746;;3000620000000;9;0;
01:32:44;-0.973874;51454047;;3000620000000;9;0;
00:24:01;-0.970493;51456615;;3000620000000;4;0;142.0
00:42:21;-0.943795;51451156;;3000620000000;9;0;
03:03:25;-0.974735;51454823;;3000620000000;4;0;99.0
03:04:51;-0.949300;51447249;;3000620000000;4;0;206.0
03:06:08;-0.968282;51450638;;3000620000000;4;0;230.0
21:35:29;-0.969613;51455125;;3000620000000;4;0;165.0
21:38:33;-0.969628;51455033;;3000620000000;4;0;142.0
01:47:36;-0.996835;51458455;;3000620000000;4;0;63.0
06:33:03;-0.931478;51446909;;3000620000000;9;0;
00:35:39;-0.958783;51455313;;3000620000000;4;0;194.0
06:18:12;-0.977640;51417456;;3000620000000;9;0;
00:20:13;-0.975343;51467717;;3000620000000;4;0;24.0
08:13:23;-0.933815;51446878;;3000620000000;4;0;8.0
01:55:07;-0.969030;51450130;;3000620000000;9;0;
02:52:08;-0.957800;51466265;;3000620000000;9;0;
00:28:13;-0.958783;51455313;;3000620000000;9;0;
00:57:40;-0.973420;51461707;;3000620000000;9;0;
03:32:39;-0.936079;51442843;;3000620000000;4;0;68.0
01:03:03;-0.956435;51443079;;3000620000000;4;0;148.0
00:07:21;-0.942800;51440426;418.0;3000620000000;4;1;94.0
02:55:50;-0.976793;51462002;;3000620000000;9;0;
00:25:26;-0.992816;51451147;;3000620000000;9;0;
01:28:07;-0.943795;51451156;;3000620000000;9;0;
03:24:06;-0.943805;51451254;;3000620000000;4;0;19.0
00:16:01;-0.942756;51441387;;3000620000000;4;0;47.0
03:00:24;-0.968282;51450638;;3000620000000;9;0;
01:35:43;-0.976731;51431841;;3000620000000;9;0;
01:36:57;-0.973874;51454047;;3000620000000;4;0;211.0
02:52:27;-0.972636;51458030;;3000620000000;4;0;66.0
00:34:05;-0.966518;51477037;;3000620000000;4;0;197.0
00:03:11;-0.967879;51450395;;3000620000000;9;0;
00:25:52;-0.949007;51449444;;3000620000000;4;0;93.0
02:56:11;-0.982901;51463986;;3000620000000;9;0;
21:03:30;-0.948261;51448439;;3000620000000;4;0;175.0
00:15:04;-0.970491;51457422;;3000620000000;4;0;833.0
03:22:49;-0.950150;51446852;;3000620000000;4;0;235.0
23:07:56;-0.946989;51444335;;3000620000000;9;0;
22:51:24;-0.955425;51444773;;3000620000000;4;0;15.0
01:38:53;-0.971869;51456768;;3000620000000;4;0;69.0
02:53:03;-0.964747;51454639;;3000620000000;4;0;180.0
01:45:03;-0.973819;51454068;;3000620000000;4;0;216.0
00:13:58;-0.947859;51451628;;3000620000000;4;0;79.0
18:17:01;-0.979895;51453816;179.0;3000620000000;4;1;68.0
01:06:20;-0.970557;51459935;;3000620000000;4;0;61.0
02:33:56;-0.945527;51453978;;3000620000000;9;0;
22:14:13;-0.955475;51455708;;3000620000000;4;0;175.0
03:00:18;-0.982901;51463986;;3000620000000;9;0;
19:52:35;-0.947873;51411634;;3000620000000;4;0;557.0
01:26:10;-0.973013;51456680;478.0;3000620000000;4;1;55.0
01:27:37;-1029828;51449873;;3000620000000;4;0;56.0
00:10:39;-0.970132;51466596;;3000620000000;4;0;26.0
03:31:58;-0.956988;51449547;;3000620000000;4;0;85.0
02:47:57;-0.957800;51466265;;3000620000000;9;0;
01:59:16;-0.969030;51450130;;3000620000000;9;0;
16:42:42;-0.974414;51454243;298.0;3000620000000;4;1;37.0
00:56:14;-0.960448;51451475;;3000620000000;4;0;207.0
00:07:08;-0.942800;51440426;;3000620000000;9;0;
02:31:49;-0.943713;51451102;;3000620000000;4;0;80.0
01:32:45;-0.972735;51452489;;3000620000000;4;0;68.0
03:34:52;-0.971481;51459691;;3000620000000;4;0;171.0
19:12:34;-0.971480;51458364;109.0;3000620000000;4;1;32.0
03:26:10;-0.968282;51450638;;3000620000000;4;0;83.0
08:50:13;-0.933815;51446878;298.0;3000620000000;4;1;31.0
21:36:43;-0.955756;51442854;;3000620000000;9;0;
03:07:02;-0.941289;51448169;;3000620000000;9;0;
02:07:57;-0.976837;51431071;;3000620000000;9;0;
22:50:14;-0.955542;51444770;596.0;3000620000000;4;1;153.0
06:18:17;-0.948641;51449574;;3000620000000;4;0;241.0
01:31:53;-0.973369;51453935;;3000620000000;4;0;34.0
01:52:21;-0.963737;51454898;;3000620000000;4;0;115.0
02:26:01;-0.956226;51453422;;3000620000000;9;0;
02:03:11;-0.976731;51431841;;3000620000000;9;0;
23:45:28;-0.973664;51458758;119.0;3000620000000;4;1;98.0
22:42:11;-0.940835;51448953;;3000620000000;4;0;138.0
23:27:28;-0.957070;51442723;178.0;3000620000000;4;1;40.0
23:06:44;-0.948907;51444643;;3000620000000;4;0;20.0
01:05:20;-0.955236;51442703;;3000620000000;9;0;
00:39:55;-1001564;51452061;;3000620000000;9;0;
01:46:13;-0.942944;51440787;;3000620000000;4;0;11.0
23:08:33;-0.945134;51443969;;3000620000000;9;0;
00:17:15;-0.973348;51453919;;3000620000000;9;0;
01:53:38;-0.973294;51457523;;3000620000000;4;0;54.0
00:29:43;-0.984990;51469967;;3000620000000;4;0;206.0
03:15:01;-0.945261;51444823;;3000620000000;9;0;
10:17:28;-0.970779;51468122;;3000620000000;4;0;46.0
01:30:52;-0.969761;51456494;;3000620000000;4;0;87.0
01:41:02;-0.972779;51456755;;3000620000000;9;0;
02:31:16;-0.969476;51455935;;3000620000000;9;0;
02:20:19;-0.975772;51456684;;3000620000000;9;0;
03:30:51;-0.971561;51459913;;3000620000000;4;0;186.0
03:25:56;-0.943795;51451156;;3000620000000;4;0;28.0
01:19:31;-0.990602;51451960;;3000620000000;4;0;39.0
01:58:54;-0.976731;51431841;;3000620000000;9;0;
03:06:57;-0.976802;51442805;;3000620000000;4;0;64.0
23:19:15;-0.948405;51448445;238.0;3000620000000;4;1;187.0
01:40:03;-0.983112;51464017;;3000620000000;4;0;131.0
00:38:57;-0.958783;51455313;;3000620000000;4;0;8.0
02:14:22;-1015201;51456736;;3000620000000;4;0;137.0
23:13:35;-0.948888;51444795;;3000620000000;4;0;46.0
03:06:11;-0.945261;51444823;;3000620000000;9;0;
09:12:39;-0.971758;51460101;478.0;3000620000000;4;1;72.0
01:32:27;-0.972046;51457948;;3000620000000;9;0;
01:46:08;-0.976731;51431841;;3000620000000;9;0;
00:03:17;-0.971537;51460114;;3000620000000;4;0;131.0
01:30:39;-1029828;51449873;;3000620000000;4;0;16.0
21:31:04;-0.950356;51451242;;3000620000000;9;0;
02:59:49;-0.941289;51448169;;3000620000000;9;0;
02:57:17;-0.973518;51448554;;3000620000000;4;0;165.0
00:03:17;-0.956145;51452232;;3000620000000;9;0;
03:28:31;-0.964747;51454639;;3000620000000;9;0;
20:35:13;-0.982999;51464073;117.0;3000620000000;4;1;420.0
00:02:29;-0.972354;51458295;;3000620000000;9;0;
00:00:05;-0.971947;51459909;;3000620000000;4;0;120.0
21:50:16;-1009046;51455778;;3000620000000;9;0;
21:43:46;-0.969582;51451689;;3000620000000;9;0;
01:34:43;-0.973643;51453799;;3000620000000;4;0;219.0
00:18:34;-0.970604;51456510;;3000620000000;9;0;
01:18:42;-1022252;51462788;;3000620000000;9;0;
02:46:36;-0.972531;51458105;;3000620000000;4;0;112.0
02:55:59;-0.947405;51453348;;3000620000000;9;0;
00:21:14;-0.992816;51451147;;3000620000000;9;0;
02:27:20;-0.973468;51456733;;3000620000000;4;0;213.0
01:11:33;-0.943795;51451156;;3000620000000;9;0;
01:16:51;-0.943795;51451156;;3000620000000;4;0;158.0
03:03:37;-0.949300;51447249;;3000620000000;4;0;63.0
01:45:18;-0.972779;51456755;;3000620000000;9;0;
02:49:38;-0.985641;51470369;;3000620000000;9;0;
01:01:48;-0.955588;51442916;239.0;3000620000000;4;1;61.0
03:05:09;-0.968282;51450638;;3000620000000;4;0;6.0
02:51:52;-0.982901;51463986;;3000620000000;9;0;
12:28:39;-1047466;51467110;;3000620000000;9;0;
22:50:06;-0.947106;51446994;;3000620000000;4;0;62.0
00:55:24;-0.971402;51449276;;3000620000000;9;0;
01:30:24;-0.973369;51453935;;3000620000000;4;0;22.0
20:47:06;-0.971564;51458022;355.0;3000620000000;4;1;96.0
02:55:24;-0.950150;51446852;;3000620000000;4;0;5.0
18:20:27;-0.945261;51444823;409.0;3000620000000;4;1;57.0
02:48:31;-0.985348;51470200;;3000620000000;9;0;
00:01:54;-0.942595;51441500;;3000620000000;4;0;30.0
00:59:53;-0.974529;51454418;;3000620000000;9;0;
02:32:27;-0.974513;51406177;;3000620000000;4;0;197.0
20:26:11;-0.950487;51449501;354.0;3000620000000;4;1;38.0
12:08:20;-0.959138;51449105;178.0;3000620000000;4;1;32.0
02:58:00;-0.950150;51446852;;3000620000000;4;0;33.0
00:10:01;-0.971480;51458364;;3000620000000;9;0;
01:40:34;-0.967498;51450935;;3000620000000;9;0;
22:09:15;-0.969753;51458300;178.0;3000620000000;4;1;350.0
23:06:58;-0.934425;51449892;;3000620000000;4;0;18.0
00:05:30;-0.990897;51442745;;3000620000000;4;0;204.0
03:34:39;-0.978816;51456407;;3000620000000;9;0;
06:23:27;-0.977640;51417456;;3000620000000;9;0;
02:45:26;-0.985641;51470369;;3000620000000;9;0;
02:50:00;-0.964747;51454639;;3000620000000;4;0;165.0
00:18:15;-0.954481;51442852;;3000620000000;4;0;30.0
02:04:45;-0.974341;51453535;;3000620000000;9;0;
00:27:41;-0.949007;51449444;;3000620000000;9;0;
03:31:15;-0.972588;51452495;;3000620000000;4;0;36.0
00:53:56;-0.942806;51441318;;3000620000000;9;0;
02:01:30;-0.993504;51446853;;3000620000000;9;0;
04:23:29;-0.968474;51406205;;3000620000000;4;0;16.0
18:00:46;-0.970132;51466596;179.0;3000620000000;4;1;798.0
11:43:11;-0.958257;51453594;178.0;3000620000000;4;1;524.0
03:28:03;-0.968125;51450664;;3000620000000;4;0;60.0
00:40:23;-0.970461;51453275;;3000620000000;9;0;
01:00:41;-0.971402;51449276;;3000620000000;4;0;253.0
01:36:51;-0.943795;51451156;;3000620000000;9;0;
00:35:09;-1004820;51458962;;3000620000000;4;0;38.0
02:35:52;-0.971453;51456871;;3000620000000;9;0;
01:09:06;-1022465;51462812;;3000620000000;9;0;
03:24:25;-0.964747;51454639;;3000620000000;9;0;
02:52:37;-0.943713;51451102;;3000620000000;4;0;56.0
00:36:15;-0.970461;51453275;;3000620000000;9;0;
00:08:07;-0.971135;51456443;;3000620000000;4;0;130.0
03:21:59;-0.943795;51451156;;3000620000000;9;0;
00:29:55;-1000081;51453505;;3000620000000;9;0;
22:44:48;-0.940835;51448953;;3000620000000;4;0;31.0
02:57:50;-0.968282;51450638;;3000620000000;4;0;33.0
01:04:02;-0.974529;51454418;;3000620000000;4;0;22.0
03:17:11;-0.950150;51446852;;3000620000000;4;0;126.0
21:48:50;-0.950383;51451370;;3000620000000;9;0;
00:09:57;-1001302;51450694;;3000620000000;4;0;39.0
02:10:02;-0.972046;51457948;;3000620000000;4;0;112.0
21:54:51;-1016657;51454329;;3000620000000;4;0;20.0
13:04:44;-0.971584;51445171;598.0;3000620000000;4;1;32.0
21:45:25;-1009046;51455778;;3000620000000;9;0;
00:28:26;-0.956988;51449547;;3000620000000;4;0;154.0
00:47:16;-0.969208;51453203;;3000620000000;4;0;30.0
01:16:22;-0.943900;51451139;;3000620000000;4;0;64.0
23:14:30;-0.952558;51431577;;3000590000000;9;0;
23:19:40;-0.946980;51444158;687.0;3000590000000;4;1;1744.0
23:10:45;-0.951741;51436812;;3000590000000;9;0;
23:34:31;-0.984395;51472651;;3000590000000;9;0;
21:48:37;-0.966105;51448026;;3000590000000;4;0;155.0
00:26:43;-0.966953;51442803;417.0;3000590000000;4;1;388.0
00:09:42;-1000504;51457697;;3000590000000;4;0;136.0
17:34:24;-0.935294;51449074;477.0;3000590000000;4;1;287.0
01:55:24;-0.971922;51456845;;3000590000000;4;0;10.0
13:39:34;-0.950060;51450778;;3000590000000;4;0;195.0
02:16:10;-0.947583;51453463;;3000590000000;9;0;
12:29:20;-0.948127;51444981;898.0;3000590000000;4;1;643.0
22:36:39;-1042468;51454768;;3000590000000;9;0;
23:05:29;-1001373;51451677;;3000590000000;4;0;180.0
22:16:35;-0.967120;51439674;;3000590000000;9;0;
22:47:20;-0.971851;51459834;;3000590000000;9;0;
14:28:38;-0.924920;51441252;;3000590000000;9;0;
20:47:53;-0.956012;51433047;;3000590000000;4;0;155.0
10:37:55;-0.972480;51444716;;3000590000000;9;0;
04:54:09;-0.950729;51447996;178.0;3000590000000;4;1;286.0
20:37:23;-0.972735;51452489;;3000590000000;4;0;16.0
21:51:40;-1040703;51468712;;3000590000000;4;0;149.0
02:50:37;-0.966691;51444513;;3000590000000;4;0;116.0
03:21:20;-0.966174;51444523;;3000590000000;4;0;50.0
14:28:52;-0.924920;51441252;;3000590000000;9;0;
04:10:19;-0.974797;51454844;;3000590000000;4;0;11.0
00:08:05;-0.915087;51465212;238.0;3000590000000;4;1;258.0
02:57:16;-0.971620;51456780;;3000590000000;9;0;
03:19:50;-0.971735;51456830;;3000590000000;4;0;156.0
22:36:46;-0.956714;51448764;;3000590000000;4;0;110.0
03:23:04;-0.966174;51444523;;3000590000000;9;0;
18:56:55;-0.983614;51422478;;3000590000000;4;0;9.0
21:17:10;-0.958099;51455770;;3000590000000;9;0;
03:19:27;-0.972852;51454278;;3000590000000;4;0;31.0
21:57:12;-0.968649;51432856;;3000590000000;9;0;
22:33:25;-0.967120;51439674;;3000590000000;4;0;141.0
15:30:45;-0.936597;51449635;;3000590000000;4;0;10.0
20:39:25;-0.936913;51449564;;3000590000000;4;0;238.0
02:55:16;-0.973951;51456648;;3000590000000;4;0;55.0
22:33:39;-0.978261;51457424;935.0;3000590000000;4;1;260.0
23:26:25;-1007329;51445900;;3000590000000;4;0;88.0
18:04:47;-0.931492;51425401;838.0;3000590000000;4;1;997.0
02:24:44;-0.947583;51453463;;3000590000000;4;0;34.0
01:29:50;-1012296;51461939;299.0;3000590000000;4;1;680.0
05:03:30;-0.934935;51449037;;3000590000000;4;0;43.0
02:44:49;-0.970210;51456388;;3000590000000;4;0;214.0
23:23:17;-0.962400;51464470;;3000590000000;9;0;
19:20:24;-1000472;51445501;;3000590000000;4;0;109.0
03:27:13;-0.966174;51444523;;3000590000000;4;0;159.0
21:12:58;-0.958099;51455770;;3000590000000;9;0;
01:46:46;-0.970236;51456589;235.0;3000590000000;4;1;133.0
15:28:42;-0.969409;51455983;;3000590000000;4;0;7.0
22:15:42;-0.956089;51451767;60.0;3000590000000;4;1;19.0
00:04:51;-1002255;51443893;;3000590000000;4;0;159.0
02:34:59;-0.927559;51445933;;3000590000000;4;0;140.0
20:39:29;-0.956063;51443020;;3000590000000;4;0;22.0
03:01:27;-0.971620;51456780;;3000590000000;4;0;125.0
20:32:15;-0.976348;51449419;;3000590000000;9;0;
23:54:45;-0.980902;51469348;;3000590000000;9;0;
